"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV",
"24","03","NS","156024","","","","","24","03","NS","156024","","","24","03","12","4","0","PM","01","0","0","0","0","","CLEVELAND","CB001.","39","56","3","1","010","E","C22C","3","3089","1","Y","CR26","1","","2","NW","190977","026","Y","","","000","","2","0","0","0","0","0","0","0","0","0","17","0","40","0","0","2","0","2","0","0","5450","21022","T110","","0","0","0","0","T110","2","1","010","26472","","39C035","0","000000","0","1","0","1","0","09","30","09","30","1","2","","1","","","","72","","2024","0","0","0","0","0","0","CUYAHOGA","035","","","","N","3385","2","C22C112 TRAVELING IN A EAST DIRECTION DERAILED 4 CARS DUE TO WIDE GAUGE.","","","","","","","","","","","","","","","0","41.463151","-81.677747","2","5","K","","","KEYSTONE",
"24","02","PR","2024020202","","","","","24","02","PR","2024020202","","","24","02","28","5","30","PM","04","2","2","0","0","","NORTH CHARLESTON","","45","61","3","1","002","E","PR11","2","560","1","N","COS 08","1","","2","GATX","207191","002","Y","WCHX","001011","001","Y","2","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","20671","0","H018","","0","0","0","0","H018","2","1","002","20671","","45C019","0","000000","0","1","0","1","1","04","30","04","30","1","3","","Cl","","","","255","","2024","0","0","0","0","0","0","CHARLESTON","019","","","","N","600","1","WHILE SWITCHING IN THE COSGROVE YARD, THE CONDUCTOR LEFT A CUT OF FOUR TANK CARS WITHOUT HAND BRAKES","BEING PROPERLY SET OR TESTED, AND THEY ROLLED OUT OF COS 08 AND STRUCK THE TRAIN ON THE LADDER RESU","LTING IN DAMAGE TO TANK CARS WCHX 1011 AND GATX 207191.","","","","","","","","","","","","","0","32.89727","-79.97951","2","5","K","L","L","NORTH CHARLESTON",
"24","02","CSX","000216252","","","","","24","02","CSX","000216252","","","24","02","17","4","20","AM","01","0","0","0","0","","SELLERS","0270.6","45","57","4","1","040","R","M491","2","12797","1","Y","#2 MAIN","4","0036.1","1","FPBX","000662","072","Y","FPBX","000662","072","Y","5","0","0","0","0","0","0","0","0","0","75","0","93","0","0","4","0","15","0","0","840621","168877","E53C","","0","0","0","0","E53C","1","4","040","1009498","","45C033","0","000000","0","1","0","1","0","06","20","06","20","1","3","","1","","","","74","","2024","0","0","0","0","0","0","DILLON","033","","","","N","9960","2","M49117 HAD A ROLLER BEARING FAILURE ON FPBX 662 RESULTING IN A DERAILMENT.","","","","","","","","","","","","","","","0","34.313694","-79.450702","1","1","","","","SOUTH END",
"24","05","ATK","180148","","","","","24","05","CSX","000218785","","","24","05","11","1","0","AM","09","0","0","0","0","","BETHUNE","305","45","0","4","1","054","E","0091","2","0","2","Y","SINGLE MAIN TRACK","4","0","1","AMT","000345","001","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","40160","0","M404","","0","0","0","0","M404","1","4","054","40160","","45C055","0","000000","0","1","1","1","1","01","41","01","41","1","3","","6","","","","198","","2024","0","0","0","0","0","0","KERSHAW","055","","","","N","827","2","Tree strike: Train 91(10), E/345, E/321, 8 cars, was delayed at MP305.2 on the CSX Hamlet Subdivisio","n due to striking a large tree. Crew reported damage to both windshields and lights on lead E/345.","","","","","","","","","","","","","","0","34.428005","-80.325027","1","1","","","","HAMLET",
"24","05","NS","156739","","","","","24","05","NS","156739","","","24","05","16","9","15","PM","01","0","0","0","0","","FOREST ACRES","SC124.","45","67","4","1","006","R","GO23","4","0","7","Y","SC- MAIN","1","","2","NS","120064","073","N","","","000","","3","0","0","0","0","0","0","0","0","0","15","0","19","0","0","0","0","2","0","0","50036","0","M599","","0","0","0","0","M599","2","1","006","50036","","45C079","0","000000","0","1","0","0","0","05","15","","","1","3","","1","","","","668","","2024","0","0","0","0","0","0","RICHLAND","079","","","","N","2532","0","GO23 WAS HOLDING ON 33 CARS ATTEMPTING TO PERFORM A SHOVE FOR 11 CARS IN EY13. THE CONDUCTOR PREPARE","D THE RCO UNIT TO STOP WHEN THE DRAWHEAD ON CAR NS120064 (EMPTY LUMBER CAR) BROKE OFF, THUS RESULTIN","G IN 15 CARS (14 LOADS, 1 EMPTY) TO FREE ROLL DOWNEY13.  AS THE CARS INCREASING THEIR SPEED, THE CON","DUCTOR JUMPED TO SAFETY 5 CARS AWAY FROM THE DERAIL IN EY13.  THE CARS POPPED THE DERAIL AS THEY RAN","THROUGH IT AND ALSO THE SWITCH WAS THROWN.  THESE 15 CARS MANAGE TO CONNECT TO THE MAINLINE HEADING","OUT OF THE YARD PARAMETERS.  THE CARS FINALLY STOPPED ON .7 OF MILE DOWN THE RAIL  WITH TWO CARS TB","OX 675291 & LRS130385 DERAILING.  NO INJURIES REPORTED AT THIS TIME.","","","","","","","","","1","33.952355","-80.963288","2","5","K","","","COASTAL",
"24","05","CSX","000217798","","","","","24","05","CSX","000217798","","","24","05","05","2","15","AM","12","0","0","0","0","","CAYCE","0362.0","45","64","4","1","005","E","","2","0","6","N","N/E LADDER CAYCE YAR","1","0000.0","2","DAKX","395322","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","17137","0","H302","","0","0","0","0","H302","2","1","005","21379","","45C063","0","000000","0","0","0","0","0","","","","","3","3","","1","","","","111","","2024","0","0","0","0","0","0","LEXINGTON","063","00","00","","N","0","0","Y30104, WHILE SWITCHING ON THE N/E LADDER, SIDE SWIPED DAKX 395322 SITTING IN THE FOUL OF TRACK 009","CAYCE YARD.","","","","","","","","","","","","","","0","33.975727","-81.047387","2","5","","","","COLUMBIA",
"24","05","CSX","000217798","","","","","24","05","CSX","000217798","","","24","05","05","2","15","AM","12","0","0","0","0","","CAYCE","0362.0","45","64","4","1","005","E","Y301","1","0","7","Y","N/E LADDER CAYCE YAR","1","0000.0","2","DAKX","395024","001","Y","","","000","","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4242","0","H302","","0","0","0","0","H302","2","1","005","21379","","45C063","0","000000","0","1","0","1","0","04","15","04","15","1","3","","1","","","","111","","2024","0","0","0","0","0","0","LEXINGTON","063","00","00","","N","60","1","Y30104, WHILE SWITCHING ON THE N/E LADDER, SIDE SWIPED DAKX 395322 SITTING IN THE FOUL OF TRACK 009","CAYCE YARD.","","","","","","","","","","","","","","0","33.975727","-81.047387","2","5","","","","COLUMBIA",
"24","05","CSX","000218785","24","05","ATK","180148","24","05","CSX","000218785","","","24","05","11","1","0","AM","09","0","0","0","0","","BETHUNE","0305.0","45","77","4","1","000","","","1","0","","","SINGLE MAIN TRACK","3","0001.0","1","","","000","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","M404","","0","0","0","0","M404","1","4","054","40160","","45C055","0","000000","0","0","0","0","0","","","","","2","3","","1","","","","121","","2024","0","0","0","0","0","0","KERSHAW","055","","","","N","","","AMTRAK P91(10) STRUCK LARGE TREE CAUSING DAMAGES TO BOTH WINDSHIELDS AND LIGHTS ON LEAD E/345. AMTRA","K DAMAGES $40,159.96.","","","","","","","","","","","","","","","34.427898","-80.325164","2","2","","","","HAMLET",
"24","05","CSX","000218086","","","","","24","05","CSX","000218086","","","24","05","16","12","5","PM","01","0","0","0","0","","GREENWOOD","425","45","75","2","1","004","E","L692","2","2766","1","Y","MAX TRACK","1","0000.0","2","AMCX","463530","018","Y","","","000","","1","0","0","0","0","0","0","0","0","0","27","0","2","0","0","2","0","0","0","0","90368","4055","T207","","0","0","0","0","T207","2","1","004","94423","","45C047","0","000000","0","1","0","1","0","06","05","06","05","1","3","","1","","","","158","","2024","0","0","0","0","0","0","GREENWOOD","047","","","","N","2610","1","M69215 MADE A CUT ON HIS TRAIN HOLDING ONTO 39 CARS TO MAKE A SETOFF OF 21 CARS, WHILE SHOVING SOUTH","TO SETOFF, LINES 18,19,20,21 DERAILED DUE TO BROKEN RAIL.","","","","","","","","","","","","","","0","34.188493","-82.16507","2","5","","","","MONROE",
"24","04","CSX","000217353","","","","","24","04","CSX","000217353","","","24","04","11","9","0","PM","12","0","0","0","0","","FLORENCE","0293.0","45","60","4","1","000","E","","1","0","6","N","S 50","1","0000.0","2","GATX","070462","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","11615","0","M201","","0","0","0","0","M201","2","1","010","13940","","45C041","0","000000","0","0","0","0","0","","","","","3","3","","1","","","","266","","2024","0","0","0","0","0","0","FLORENCE","041","","","","N","350","0","Y39511 WAS PULLING OUT OF TRACK 1 WHEN THE LOAD SHIFTED CAUSING BULGING DOOR ON ATW 92002. AS RC CON","DUCTOR WAS SHOVING INTO TRACK R51, THE BULGING DOOR CAUSED DAMAGES TO GATX 235546 AND CSXT 600747 ON","TRACK 2 AND LADDER AND JACKET DAMAGES TO GATX 70462 ON TRACK S50.","","","","","","","","","","","","","0","34.19827","-79.762485","2","5","","","","CHARLESTON",
"24","04","CSX","000217353","","","","","24","04","CSX","000217353","","","24","04","11","9","0","PM","12","0","0","0","0","","FLORENCE","0293.0","45","60","4","1","010","E","Y395","2","0","7","Y","R 51","1","0000.0","2","ATW","092002","002","Y","","","000","","2","0","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","1431","0","M201","","0","0","0","0","M201","2","1","010","13940","","45C041","0","000000","0","1","0","0","0","06","","","","1","3","","1","","","","266","","2024","0","0","0","0","0","0","FLORENCE","041","","","","N","350","1","Y39511 WAS PULLING OUT OF TRACK 1 WHEN THE LOAD SHIFTED CAUSING BULGING DOOR ON ATW 92002. AS RC CON","DUCTOR WAS SHOVING INTO TRACK R51, THE BULGING DOOR CAUSED DAMAGES TO GATX 235546 AND CSXT 600747 ON","TRACK 2 AND LADDER AND JACKET DAMAGES TO GATX 70462 ON TRACK S50.","","","","","","","","","","","","","1","34.19827","-79.762485","2","5","","","","CHARLESTON",
"24","04","CSX","000217353","","","","","24","04","CSX","000217353","","","24","04","11","9","0","PM","12","0","0","0","0","","FLORENCE","0293.0","45","60","4","1","000","E","","2","0","6","N","TRACK 2","1","0000.0","2","GATX","235546","007","N","","","000","","0","0","0","0","0","0","0","0","0","0","7","0","4","0","0","0","0","0","0","0","894","0","M201","","0","0","0","0","M201","2","1","010","13940","","45C041","0","000000","0","0","0","0","0","","","","","3","3","","1","","","","266","","2024","0","0","0","0","0","0","FLORENCE","041","","","","N","350","1","Y39511 WAS PULLING OUT OF TRACK 1 WHEN THE LOAD SHIFTED CAUSING BULGING DOOR ON ATW 92002. AS RC CON","DUCTOR WAS SHOVING INTO TRACK R51, THE BULGING DOOR CAUSED DAMAGES TO GATX 235546 AND CSXT 600747 ON","TRACK 2 AND LADDER AND JACKET DAMAGES TO GATX 70462 ON TRACK S50.","","","","","","","","","","","","","0","34.19827","-79.762485","2","5","","","","CHARLESTON",
"24","04","PW","PWR780924R","","","","","24","04","SVTX","INDUSTRY","","","24","04","25","12","30","AM","01","0","0","0","0","","NORTH KINGSTOWN","164","44","39","4","2","008","R","WODA","1","3589","1","Y","DAVISVILLE","1","","2","EAMX","114578","017","N","","","000","","2","0","0","0","0","0","0","0","0","0","14","0","27","0","0","0","0","1","0","0","18000","18178","T399","","0","0","0","0","T399","2","1","008","36178","","44C009","0","000000","0","1","0","1","1","04","30","03","30","1","1","","Cl","","","","470","","2024","0","0","0","0","0","0","WASHINGTON","009","","","","N","3371","1","DERAILED THE 17TH CAR OF THE TRAIN ON A FROG THAT DID NOT HAVE A RAIL GUARD INSTALLED WHILE PREPARIN","G TO DEPART THE INDUSTRY. THE A END TRUCK OF CAR DERAILED ON THE FROG WHILE PULLING OUT, STAYED ON T","HE GROUND DURING A REVERSE MOVEMENT OF 2,497 FEET AND THEN RERAILED ITSELF ON HEEL BLOCK OF SWITCH A","T BEAR JCT ON DAVISVILLE TRACK. THE DERAILED CAR WAS DISCOVERED SHORTLY AFTER DEPARTING DAVISVILLE B","Y DRAGGING EQUIPMENT DETECTOR THAT WAS SET OFF BY LOOSE BRAKE RIGGING.","","","","","","","","","","","0","41.604217","-71.448219","2","5","","","","DAVISVILLE",
"24","05","LVRX","240501","","","","","24","05","LVRX","240501","","","24","05","06","8","5","PM","01","0","0","0","0","","BETHLEHEM","","42","64","3","2","004","E","220","2","0","7","Y","IRON HILL 27","1","","2","TILX","638832","019","Y","","","000","","3","0","0","0","0","0","0","0","0","0","16","0","0","0","0","5","0","0","0","0","5000","15000","T110","","0","0","0","0","T110","2","1","004","20000","","42C095","0","000000","0","1","0","1","1","05","05","05","05","1","2","","3","","","","108","","2024","0","0","0","0","0","0","NORTHAMPTON","095","","","","N","1175","1","CREW WAS SHOVING 16 CARS ONTO TRACK 27 WHEN THE REAR FIVE CARS DERAILED DUE TO UNSATISFACTORY TIE CO","NDITION.","","","","","","","","","","","","","","0","40.610278","-75.344722","2","5","","","","SYSTEM",
"24","01","NS","155613","","","","","24","01","NS","155613","","","24","01","30","2","10","AM","13","0","0","0","0","","WEST FAIRVIEW","70","42","35","4","1","005","E","HO33","3","0","4","Y","1 WEST RECIEVING","1","","2","HPTX","728134","022","N","","","000","","1","0","0","0","0","0","0","0","0","0","18","0","6","0","0","1","0","2","0","0","37150","4000","H702","H306","0","0","0","0","H702","2","1","005","41150","","42C041","0","000000","0","1","0","1","0","03","","03","","1","2","","1","","","","213","","2024","0","0","0","0","0","0","CUMBERLAND","041","","","","N","219","0","HO33.29 CREW SHOVING EAST ON THE HUMP LEAD OVER HUMP CROSSOVER FOR THE HIGHLINE TO CLEAR THE CROSSOV","ER, THE CREW SHOVED THROUGH THE 1 WR SWITCH. THEY THEN PULLED DOWN THE HIGHLINE AND DERAILED 3 CARS.","NO INJURIES.","","","","","","","","","","","","","0","40.279833","-76.922472","2","5","K","","","KEYSTONE",
"24","01","DL","240101","","","","","24","01","DL","240101","","","24","01","12","9","45","AM","01","1","1","0","0","","SCRANTON","131.4","42","40","2","1","005","E","PO-7","4","2280","1","Y","E. RCVR","1","","3","NS","296751","009","Y","","","000","Y","4","0","0","0","0","0","0","0","0","0","19","0","0","0","0","8","0","0","0","0","2916","110818","T110","","0","0","0","0","T110","3","1","005","113734","","42C069","0","000000","0","1","0","1","0","02","15","02","15","1","2","","3","","","","138","","2024","0","0","0","0","0","0","LACKAWANNA","069","","","","N","1610","1","DROP-IN DERAILMENT DUE TO WIDE GAGE - CROSSTIES WORN/DEFECTIVE
ERROR 207 - BOX 49A SPECIAL STUDY BL","OCK  SHOULD = OTH (OTHER THAN MAIN TK)","","","","","","","","","","","","","","0","41.402927","-75.635515","2","5","L","","","POCONO MAIN",
"24","01","RBMN","L01172402","","","","","24","01","RBMN","L01172402","","","24","01","17","6","10","PM","01","0","0","0","0","","PITTSTON","176.1","42","11","3","1","010","E","NRFF","1","4505","1","Y","SINGLE MAIN TRACK","3","2.3","1","CRYX","008019","011","Y","","","000","","4","0","0","0","0","0","0","0","0","0","30","0","5","0","0","5","0","0","0","0","18990","27562","T314","","0","0","0","0","T314","1","3","010","46552","","42C079","0","000000","0","1","0","1","0","04","20","04","20","1","2","","Cl","","","","214","","2024","0","0","0","0","0","0","LUZERNE","079","00","00","","N","1969","2","NRFF7-17 WAS OPERATING TIMETABLE NORTH WITH 4 LOCOMOTIVES LEADING AND 30X5 TRAILING CROSSING OVER FR","OM SINGLE MAIN TRACK TO SINGLE MAIN TRACK WHEN THE CARS IN POSITIONS 11 THROUGH 15 DERAILED AT THE O","UTSIDE SWITCH.","","","","","","","","","","","","","0","41.344905","-75.787896","2","3","L","","","LEHIGH",
"24","01","ATK","177899","","","","","24","01","ATK","177899","","","24","01","08","8","51","PM","13","0","0","0","0","","MORRISVILLE","58.8","42","29","4","1","086","E","138","1","0","2","Y","MAIN TRACK","5","","1","AMT","000625","001","","","","000","","1","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","18448","0","T404","","0","0","0","0","T404","1","5","086","18448","","42C017","0","000000","0","1","1","1","1","10","","10","","1","2","","6","","","","181","","2024","0","0","0","0","0","0","BUCKS","017","","","","Y","835","2","PANTOGRAPH/CATENARY: TRAIN 138(08) WITH E/625 AND 9 CARS WAS DELAYED ON THE AMTRAK NYP LINE NEAR MOR","RIS/MP 58.3 WHEN THE ENGINEER REPORTED A FLASH WITH SUBSEQUENT PANTOGRAPH DAMAGE.","","","","","","","","","","","","","","0","40.206562","-74.769451","1","1","J","","","NEC",
"24","01","CSX","000215383","","","","","24","01","CSX","000215383","","","24","01","05","12","0","AM","12","0","0","0","0","","NEW CASTLE","0058.0","42","32","4","2","005","E","","4","0","6","N","N13","1","0000.0","2","ELTX","008267","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","500","0","H318","","0","0","0","0","H318","2","1","005","42626","","42C073","0","000000","0","0","0","0","0","","","","","1","2","","1","","","","240","","2024","0","0","0","0","0","0","LAWRENCE","073","00","00","","N","20","0","Y20204 CONDUCTOR KICKED CAR WITHOUT OPENING KNUCKLE TO COUPLE TO STANDING CUT OF CARS. THIS RESULTED","IN CAR NOT COUPLING AND ROLLING INTO THE FOUL WHERE ANOTHER CUT OF CARS WERE KICKED  INTENDED FOR D","IFFERENT TRACK WHERE THEY THEN COLLIDED.","","","","","","","","","","","","","0","40.969832","-80.372767","1","5","","","","NEW CASTLE",
"24","01","CSX","000215383","","","","","24","01","CSX","000215383","","","24","01","05","12","0","AM","12","0","0","0","0","","NEW CASTLE","0058.0","42","32","4","2","004","E","","3","0","5","N","SWITCHING LEAD","1","0000.0","2","GATX","204888","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","42126","0","H318","","0","0","0","0","H318","2","1","005","42626","","42C073","0","000000","0","0","0","0","0","","","","","3","2","","1","","","","240","","2024","0","0","0","0","0","0","LAWRENCE","073","00","00","","N","20","0","Y20204 CONDUCTOR KICKED CAR WITHOUT OPENING KNUCKLE TO COUPLE TO STANDING CUT OF CARS. THIS RESULTED","IN CAR NOT COUPLING AND ROLLING INTO THE FOUL WHERE ANOTHER CUT OF CARS WERE KICKED  INTENDED FOR D","IFFERENT TRACK WHERE THEY THEN COLLIDED.","","","","","","","","","","","","","0","40.969832","-80.372767","1","5","","","","NEW CASTLE",
"24","01","NS","155541","","","","","24","01","NS","155541","","","24","01","24","1","20","PM","12","0","0","0","0","","ALLENTOWN","LB088.","42","37","2","2","000","E","NOTR","3","0","5","N","CT11","1","","2","CDEX","016007","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","700","0","H312","","0","0","0","0","H312","2","1","004","25700","","42C077","0","000000","0","0","0","0","0","","","","","3","2","","1","","","","179","","2024","0","0","0","0","0","0","LEHIGH","077","","","","N","91","0","HA11 RCO CREW FLAT SHIFTING CT14 (17 X 21) KICKED LOADED RAIL CAR, ARUX-10066 INTO CT11 AGAINST CDEX","-16007 BYPASSING COUPLERS CAUSING BOTH CARS TO DERAIL. THERE WERE NO INJURIES..","","","","","","","","","","","","","","0","40.601252","-75.441088","2","5","K","","","KEYSTONE",
"24","01","NS","155541","","","","","24","01","NS","155541","","","24","01","24","1","20","PM","12","0","0","0","0","","ALLENTOWN","LB088.","42","37","2","2","004","E","NOTR","3","0","5","Y","CT11","1","","2","ARUX","010066","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","25000","0","H312","","0","0","0","0","H312","2","1","004","25700","","42C077","0","000000","0","1","1","0","0","06","20","","","1","2","","1","","","","179","","2024","0","0","0","0","0","0","LEHIGH","077","","","","N","86","0","HA11 RCO CREW FLAT SHIFTING CT14 (17 X 21) KICKED LOADED RAIL CAR, ARUX-10066 INTO CT11 AGAINST CDEX","-16007 BYPASSING COUPLERS CAUSING BOTH CARS TO DERAIL. THERE WERE NO INJURIES..","","","","","","","","","","","","","","1","40.601252","-75.441088","2","5","K","","","KEYSTONE",
